Tournament ID,Year,Round,Location,Winner,Winner ID,Loser,Loser Id,Match Length,1st Set,2nd Set,3rd Set,4th Set,5th Set
520,2025,Round of 64,roland_garros,Jiri Lehecka,l0bv,Alejandro Davidovich Fokina,dh50,, 6  -  3 , 3  -  6 , 6  -  1 , 6  -  2 ,-
520,2025,Round of 64,roland_garros,Filip Misolic,m0jz,Denis Shapovalov,su55,(Q), 7  -  6 5 , 7  -  6 6 , 4  -  6 , 4  -  6 , 6  -  3 
520,2025,Round of 64,roland_garros,Flavio Cobolli,c0e9,Matteo Arnaldi,a0fc,, 6  -  3 , 6  -  3 , 6 6  -  7 , 6  -  1 ,-
520,2025,Round of 64,roland_garros,Joao Fonseca,f0fv,Pierre-Hugues Herbert,h996,, 7  -  6 4 , 7  -  6 4 , 6  -  4 ,-,-
520,2025,Round of 64,roland_garros,Tallon Griekspoor,gj37,Gabriel Diallo,d0f6,, 7  -  5 , 7  -  6 3 , 1  -  6 , 6  -  3 ,-
520,2025,Round of 64,roland_garros,Cameron Norrie,n771,Federico Agustin Gomez,gj16,, 7  -  6 7 , 6  -  2 , 6  -  1 ,-,-
520,2025,Round of 64,roland_garros,Ethan Quinn,q02l,Alexander Shevchenko,s0h2,(Q), 6  -  4 , 4  -  6 , 6 5  -  7 , 7  -  6 3 , 7  -  5 
520,2025,Round of 64,roland_garros,Carlos Alcaraz,a0e2,Fabian Marozsan,m0ci,(2), 6  -  1 , 4  -  6 , 6  -  1 , 6  -  2 ,-
520,2025,Round of 64,roland_garros,Nuno Borges,bt72,Casper Ruud,rh16,, 2  -  6 , 6  -  4 , 6  -  1 , 6  -  0 ,-
520,2025,Round of 64,roland_garros,Lorenzo Musetti,m0ej,Daniel Elahi Galan,ge33,(8), 6  -  4 , 6  -  0 , 6  -  4 ,-,-
520,2025,Round of 64,roland_garros,Holger Rune,r0dg,Emilio Nava,n0am,(10), 6  -  3 , 7  -  6 5 , 6  -  3 ,-,-
520,2025,Round of 64,roland_garros,Tommy Paul,pl56,Marton Fucsovics,f724,(12), 4  -  6 , 2  -  6 , 6  -  3 , 7  -  5 , 6  -  4 
520,2025,Round of 64,roland_garros,Ben Shelton,s0s1,Hugo Gaston,g09o,(13),-,-,-,-,-
520,2025,Round of 64,roland_garros,Frances Tiafoe,td51,Pablo Carreno Busta,cd85,(15), 6  -  4 , 6  -  3 , 6  -  1 ,-,-
520,2025,Round of 64,roland_garros,Matteo Gigante,g0gd,Stefanos Tsitsipas,te51,(Q), 6  -  4 , 5  -  7 , 6  -  2 , 6  -  4 ,-
520,2025,Round of 64,roland_garros,Sebastian Korda,k0ah,Jenson Brooksby,b0cd,(23), 6  -  1 , 6  -  2 , 7  -  6 2 ,-,-
520,2025,Round of 64,roland_garros,Karen Khachanov,ke29,Sebastian Ofner,o513,(24), 7  -  5 , 3  -  6 , 7  -  5 , 4  -  6 , 6  -  2 
520,2025,Round of 64,roland_garros,Alexei Popyrin,p09z,Alejandro Tabilo,te30,(25), 7  -  5 , 6  -  3 , 6  -  4 ,-,-
520,2025,Round of 64,roland_garros,Damir Dzumhur,d923,Giovanni Mpetshi Perricard,m0gz,, 7  -  6 4 , 6  -  3 , 4  -  6 , 6  -  4 ,-
520,2025,Round of 64,roland_garros,Daniel Altmaier,ae14,Vit Kopriva,ki82,, 6  -  2 , 4  -  6 , 6  -  3 , 7  -  5 ,-
520,2025,Round of 64,roland_garros,Quentin Halys,hb64,Miomir Kecmanovic,ki95,, 4  -  6 , 6  -  3 , 7  -  6 2 , 7  -  5 ,-
520,2025,Round of 64,roland_garros,Hamad Medjedovic,m0jf,Juan Manuel Cerundolo,c0c8,, 6  -  3 , 6  -  4 , 7  -  5 ,-,-
520,2025,Round of 64,roland_garros,Mariano Navone,n0bs,Reilly Opelka,o522,, 6  -  1 , 7  -  6 1 , 6  -  3 ,-,-
520,2025,Round of 128,roland_garros,Alexander Zverev,z355,Learner Tien,t0ha,(3), 6  -  3 , 6  -  3 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Jack Draper,d0co,Mattia Bellucci,b0gg,(5), 3  -  6 , 6  -  1 , 6  -  4 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Novak Djokovic,d643,Mackenzie McDonald,mk66,(6), 6  -  3 , 6  -  3 , 6  -  3 ,-,-
520,2025,Round of 128,roland_garros,Alex de Minaur,dh58,Laslo Djere,db63,(9), 6  -  3 , 6  -  4 , 7  -  6 6 ,-,-
520,2025,Round of 128,roland_garros,Cameron Norrie,n771,Daniil Medvedev,mm58,, 7  -  5 , 6  -  3 , 4  -  6 , 1  -  6 , 7  -  5 
520,2025,Round of 128,roland_garros,Ethan Quinn,q02l,Grigor Dimitrov,d875,(Q), 2  -  6 , 3  -  6 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Andrey Rublev,re44,Lloyd Harris,hg86,(17), 6  -  4 , 4  -  6 , 6  -  3 , 6  -  1 ,-
520,2025,Round of 128,roland_garros,Jakub Mensik,m0ni,Alexandre Muller,mp20,(19), 7  -  5 , 6 5  -  7 , 7  -  5 , 6  -  3 ,-
520,2025,Round of 128,roland_garros,Matteo Arnaldi,a0fc,Felix Auger-Aliassime,ag37,, 5  -  7 , 2  -  6 , 6  -  3 , 6  -  4 , 6  -  2 
520,2025,Round of 128,roland_garros,Joao Fonseca,f0fv,Hubert Hurkacz,hb71,, 6  -  2 , 6  -  4 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Alexander Bublik,bk92,James Duckworth,d994,, 6  -  2 , 6  -  4 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Flavio Cobolli,c0e9,Marin Cilic,c977,, 6  -  2 , 6  -  1 , 6  -  3 ,-,-
520,2025,Round of 128,roland_garros,Jesper de Jong,d0c1,Francesco Passaro,p0ct,, 3  -  6 , 6 7  -  7 , 6  -  4 , 7  -  6 1 , 6  -  1 
520,2025,Round of 128,roland_garros,Federico Agustin Gomez,gj16,Aleksandar Kovacevic,k0az,(LL), 4  -  6 , 6  -  4 , 6  -  4 , 6  -  1 ,-
520,2025,Round of 128,roland_garros,Pierre-Hugues Herbert,h996,Benjamin Bonzi,bm95,(WC), 7  -  5 , 3  -  6 , 4  -  6 , 7  -  5 , 6  -  2 
520,2025,Round of 128,roland_garros,Gael Monfils,mc65,Hugo Dellien,da31,, 4  -  6 , 3  -  6 , 6  -  1 , 7  -  6 4 , 6  -  1 
520,2025,Round of 128,roland_garros,Corentin Moutet,mw02,Clement Tabur,t09x,, 6  -  3 , 7  -  6 6 , 6  -  3 ,-,-
520,2025,Round of 128,roland_garros,Henrique Rocha,r0go,Nikoloz Basilashvili,bg23,(Q), 7  -  6 0 , 2  -  6 , 7  -  6 9 , 2  -  6 , 6  -  2 
520,2025,Round of 128,roland_garros,Alexander Shevchenko,s0h2,Dusan Lajovic,l987,(LL), 6  -  2 , 6  -  4 , 7  -  6 4 ,-,-
520,2025,Round of 128,roland_garros,Adam Walton,w09e,Maximilian Marterer,mn13,, 7  -  6 3 , 4  -  6 , 6  -  3 , 2  -  6 , 6  -  2 
520,2025,Round of 128,roland_garros,Jannik Sinner,s0ag,Arthur Rinderknech,rc91,(1), 6  -  4 , 6  -  3 , 7  -  5 ,-,-
520,2025,Round of 128,roland_garros,Carlos Alcaraz,a0e2,Giulio Zeppieri,z0a1,(2), 6  -  3 , 6  -  4 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Daniel Altmaier,ae14,Taylor Fritz,fb98,, 7  -  5 , 3  -  6 , 6  -  3 , 6  -  1 ,-
520,2025,Round of 128,roland_garros,Casper Ruud,rh16,Albert Ramos-Vinolas,r772,(7), 6  -  3 , 6  -  4 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Holger Rune,r0dg,Roberto Bautista Agut,bd06,(10), 6 4  -  7 , 6  -  4 , 6  -  3 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Arthur Fils,f0f1,Nicolas Jarry,j551,(14), 6  -  3 , 6  -  4 , 6 6  -  7 , 6  -  3 ,-
520,2025,Round of 128,roland_garros,Gabriel Diallo,d0f6,Francisco Cerundolo,c0au,, 7  -  5 , 6  -  3 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Stefanos Tsitsipas,te51,Tomas Martin Etcheverry,ea24,(20), 7  -  5 , 6  -  3 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Ugo Humbert,hh26,Christopher O'Connell,o483,(22), 7  -  5 , 6  -  3 , 7  -  6 3 ,-,-
520,2025,Round of 128,roland_garros,Sebastian Korda,k0ah,Luciano Darderi,d0fj,(23), 6  -  2 , 4  -  6 , 6  -  3 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Karen Khachanov,ke29,Aleksandar Vukic,v832,(24), 6  -  4 , 6  -  4 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Alexei Popyrin,p09z,Yoshihito Nishioka,n732,(25), 7  -  5 , 6  -  4 , 1  -  2 ,-,-
520,2025,Round of 128,roland_garros,Alejandro Davidovich Fokina,dh50,Pablo Llamas Ruiz,l0cx,(26), 6  -  3 , 6  -  2 , 6 4  -  7 , 6  -  3 ,-
520,2025,Round of 128,roland_garros,Denis Shapovalov,su55,Pedro Martinez,mo44,(27), 6  -  2 , 6  -  0 , 6  -  3 ,-,-
520,2025,Round of 128,roland_garros,Jacob Fearnley,f0by,Stan Wawrinka,w367,, 7  -  6 6 , 6  -  3 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Richard Gasquet,g628,Terence Atmane,a0gc,(WC), 6  -  2 , 2  -  6 , 6  -  3 , 6  -  0 ,-
520,2025,Round of 128,roland_garros,Hugo Gaston,g09o,Ugo Blanchet,bv16,, 2  -  6 , 6  -  0 , 2  -  6 , 6  -  3 , 6  -  4 
520,2025,Round of 128,roland_garros,Tallon Griekspoor,gj37,Marcos Giron,gc88,, 4  -  6 , 6  -  3 , 6  -  4 , 7  -  5 ,-
520,2025,Round of 128,roland_garros,Miomir Kecmanovic,ki95,Sebastian Baez,b0bi,, 6 3  -  7 , 6 4  -  7 , 6  -  4 , 6  -  2 , 6  -  2 
520,2025,Round of 128,roland_garros,Jiri Lehecka,l0bv,Jordan Thompson,tc61,, 6  -  4 , 6  -  2 , 6  -  1 ,-,-
520,2025,Round of 128,roland_garros,Filip Misolic,m0jz,Yunchaokete Bu,y09v,(Q), 5  -  7 , 7  -  6 3 , 7  -  6 4 , 6  -  1 ,-
520,2025,Round of 128,roland_garros,Jaume Munar,mu94,Camilo Ugo Carabelli,u182,, 6  -  4 , 6  -  1 , 7  -  5 ,-,-
520,2025,Round of 128,roland_garros,Sebastian Ofner,o513,Jan-Lennard Struff,sl28,, 7  -  6 5 , 6  -  3 , 6 5  -  7 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Alejandro Tabilo,te30,Arthur Cazaux,c0h0,, 5  -  7 , 6  -  3 , 6  -  2 , 1  -  6 , 6  -  3 
520,2025,Round of 128,roland_garros,Lorenzo Musetti,m0ej,Yannick Hanfmann,h997,(8), 7  -  5 , 6  -  2 , 6  -  0 ,-,-
520,2025,Round of 128,roland_garros,Tommy Paul,pl56,Elmer Moller,m0k4,(12), 6 5  -  7 , 6  -  2 , 6  -  3 , 6  -  1 ,-
520,2025,Round of 128,roland_garros,Ben Shelton,s0s1,Lorenzo Sonego,su87,(13), 6  -  4 , 4  -  6 , 3  -  6 , 6  -  2 , 6  -  3 
520,2025,Round of 128,roland_garros,Frances Tiafoe,td51,Roman Safiullin,sx50,(15), 6  -  4 , 7  -  5 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Quentin Halys,hb64,Tomas Machac,m0fh,, 7  -  6 4 , 4  -  1 ,-,-,-
520,2025,Round of 128,roland_garros,Mariano Navone,n0bs,Brandon Nakashima,n0ae,, 7  -  6 2 , 4  -  6 , 6  -  1 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Giovanni Mpetshi Perricard,m0gz,Zizou Bergs,bu13,(31), 4  -  6 , 6  -  3 , 7  -  6 5 , 6  -  4 ,-
520,2025,Round of 128,roland_garros,Juan Manuel Cerundolo,c0c8,Alex Michelsen,m0qi,(Q), 6  -  3 , 6  -  2 , 6  -  4 ,-,-
520,2025,Round of 128,roland_garros,Nuno Borges,bt72,Kyrian Jacquet,j0az,, 3  -  6 , 6 3  -  7 , 6  -  4 , 6  -  3 , 6  -  3 
520,2025,Round of 128,roland_garros,Jenson Brooksby,b0cd,Jaime Faria,f0f2,, 6  -  1 , 3  -  6 , 6  -  3 , 6  -  2 ,-
520,2025,Round of 128,roland_garros,Pablo Carreno Busta,cd85,Francisco Comesana,c0df,, 6  -  2 , 7  -  6 3 , 7  -  5 ,-,-
520,2025,Round of 128,roland_garros,Damir Dzumhur,d923,Thiago Agustin Tirante,t0a1,, 3  -  6 , 6  -  4 , 6  -  3 , 7  -  5 ,-
520,2025,Round of 128,roland_garros,Marton Fucsovics,f724,Tristan Schoolkate,s0n0,, 6  -  4 , 6  -  2 , 6  -  2 ,-,-
520,2025,Round of 128,roland_garros,Daniel Elahi Galan,ge33,Valentin Royer,r0eb,(LL), 7  -  6 6 , 6  -  3 , 3  -  6 , 6 4  -  7 , 7  -  5 
520,2025,Round of 128,roland_garros,Matteo Gigante,g0gd,Benjamin Hassan,hg94,(Q), 6  -  4 , 6  -  2 , 6  -  0 ,-,-
520,2025,Round of 128,roland_garros,Vit Kopriva,ki82,Thiago Monteiro,mj08,, 6  -  4 , 6  -  3 , 4  -  6 , 6 6  -  7 , 6  -  1 
520,2025,Round of 128,roland_garros,Fabian Marozsan,m0ci,Luca Nardi,n0bg,, 6  -  2 , 6  -  3 , 7  -  6 3 ,-,-
520,2025,Round of 128,roland_garros,Hamad Medjedovic,m0jf,Kamil Majchrzak,mq75,, 6  -  3 , 6  -  3 , 7  -  6 2 ,-,-
520,2025,Round of 128,roland_garros,Emilio Nava,n0am,Botic van de Zandschulp,v812,(WC), 6  -  2 , 7  -  5 , 7  -  5 ,-,-
520,2025,Round of 128,roland_garros,Reilly Opelka,o522,Rinky Hijikata,h0bh,, 1  -  6 , 6  -  3 , 7  -  5 , 7  -  6 3 ,-
520,2025,3rd Round Qualifying,roland_garros,Filip Misolic,m0jz,Alexander Shevchenko,s0h2,, 6  -  4 , 6  -  4 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Lloyd Harris,hg86,Marin Cilic,c977,, 6  -  3 , 4  -  6 , 6  -  3 ,-,-
520,2025,3rd Round Qualifying,roland_garros,Juan Manuel Cerundolo,c0c8,Daniel Elahi Galan,ge33,(12), 6  -  4 , 6  -  2 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Yannick Hanfmann,h997,Titouan Droguet,d0dw,(19), 6  -  4 , 3  -  6 , 6  -  3 ,-,-
520,2025,3rd Round Qualifying,roland_garros,Giulio Zeppieri,z0a1,Federico Agustin Gomez,gj16,, 6  -  1 , 6  -  4 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Nikoloz Basilashvili,bg23,Geoffrey Blancaneaux,bu54,, 6  -  2 , 6  -  4 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Ugo Blanchet,bv16,Lukas Klein,ki63,, 6  -  4 , 7  -  5 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Benjamin Hassan,hg94,James Trotter,t0bw,, 6  -  2 , 7  -  6 5 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Maximilian Marterer,mn13,Federico Arnaboldi,a0ba,, 6  -  4 , 6  -  1 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Henrique Rocha,r0go,Luca Van Assche,v0dz,, 6  -  3 , 6 1  -  7 , 7  -  5 ,-,-
520,2025,3rd Round Qualifying,roland_garros,Clement Tabur,t09x,Filip Cristian Jianu,j09x,(WC), 6  -  4 , 7  -  5 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Matteo Gigante,g0gd,Elmer Moller,m0k4,, 6  -  3 , 7  -  6 5 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Ethan Quinn,q02l,Thiago Agustin Tirante,t0a1,(11), 6  -  3 , 4  -  6 , 7  -  6 5 ,-,-
520,2025,3rd Round Qualifying,roland_garros,Kyrian Jacquet,j0az,Jurij Rodionov,r09x,, 6  -  2 , 6  -  2 ,-,-,-
520,2025,3rd Round Qualifying,roland_garros,Pablo Llamas Ruiz,l0cx,Vilius Gaubas,g0fw,, 6  -  0 , 3  -  6 , 6  -  2 ,-,-
520,2025,3rd Round Qualifying,roland_garros,Albert Ramos-Vinolas,r772,Andrea Collarini,cc66,, 6  -  2 , 6  -  1 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Marin Cilic,c977,Pol Martin Tiffon,m0ea,(8), 6  -  4 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Juan Manuel Cerundolo,c0c8,Hady Habib,hf80,(12), 6  -  4 , 6 4  -  7 , 6  -  3 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Henrique Rocha,r0go,Tomas Barrios Vera,bs86,, 7  -  6 1 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Giulio Zeppieri,z0a1,Eliot Spizzirri,s0ja,, 6  -  2 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Daniel Elahi Galan,ge33,Dmitry Popko,pg20,(18), 6  -  1 , 6  -  2 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Yannick Hanfmann,h997,Matteo Martineau,mw76,(19), 6  -  4 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Lloyd Harris,hg86,Otto Virtanen,v0am,, 6  -  4 , 7  -  5 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Federico Agustin Gomez,gj16,Martin Landaluce,l0il,(29), 6  -  0 , 6 5  -  7 , 6  -  3 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Maximilian Marterer,mn13,Federico Coria,ce77,,-,-,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Nikoloz Basilashvili,bg23,Valentin Vacherot,va25,, 7  -  6 3 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Ugo Blanchet,bv16,Cristian Garin,gd64,, 7  -  6 5 , 7  -  6 5 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Titouan Droguet,d0dw,Arthur Gea,g0ix,, 7  -  5 , 4  -  6 , 6  -  1 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Filip Cristian Jianu,j09x,Henri Squire,s0ak,, 6  -  4 , 6  -  2 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Lukas Klein,ki63,Nicolas Moreno De Alboran,mw18,, 6  -  3 , 6 3  -  7 , 6  -  4 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Clement Tabur,t09x,Daniel Evans,e687,(WC), 6  -  1 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Luca Van Assche,v0dz,Timofey Skatov,s0gr,, 6 3  -  7 , 6  -  2 , 6  -  2 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Alexander Shevchenko,s0h2,Mathys Erhard,e0ac,(2), 3  -  6 , 6  -  3 , 7  -  6 5 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Elmer Moller,m0k4,Kimmer Coppejans,cg33,(10), 4  -  6 , 6  -  1 , 6  -  2 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Ethan Quinn,q02l,Bernard Tomic,ta46,(11), 6  -  3 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Geoffrey Blancaneaux,bu54,Thiago Seyboth Wild,sx91,(WC), 6  -  3 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Vilius Gaubas,g0fw,Tristan Boyer,b0ej,, 7  -  5 , 6  -  3 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Pablo Llamas Ruiz,l0cx,Dalibor Svrcina,s0gd,, 6  -  1 , 6  -  0 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Thiago Agustin Tirante,t0a1,August Holmgren,h09n,(24), 6  -  3 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Albert Ramos-Vinolas,r772,Roman Andres Burruchaga,b0fv,, 6  -  4 , 7  -  6 0 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Federico Arnaboldi,a0ba,Michael Mmoh,mp01,,-,-,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Andrea Collarini,cc66,Alvaro Guillen Meza,g0dh,, 6  -  3 , 7  -  6 4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Matteo Gigante,g0gd,Zachary Svajda,s0k7,, 6  -  4 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Benjamin Hassan,hg94,Sascha Gueymard Wayenburg,g0gw,, 6  -  4 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Kyrian Jacquet,j0az,Stefano Napolitano,sr:competitor:42152,, 6  -  3 , 2  -  6 , 6  -  0 ,-,-
520,2025,2nd Round Qualifying,roland_garros,Filip Misolic,m0jz,Lukas Neumayer,n0cs,, 7  -  6 5 , 7  -  5 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,Jurij Rodionov,r09x,Sumit Nagal,n897,, 6  -  2 , 6  -  4 ,-,-,-
520,2025,2nd Round Qualifying,roland_garros,James Trotter,t0bw,Jason Kubler,kb95,, 7  -  6 6 , 3  -  6 , 6  -  3 ,-,-
520,2025,1st Round Qualifying,roland_garros,Titouan Droguet,d0dw,Borna Coric,cg80,, 5  -  7 , 7  -  6 9 , 6  -  2 ,-,-
520,2025,1st Round Qualifying,roland_garros,Federico Arnaboldi,a0ba,Chun-Hsin Tseng,t0ap,, 6  -  3 , 3  -  6 , 6  -  3 ,-,-
520,2025,1st Round Qualifying,roland_garros,Daniel Evans,e687,Billy Harris,hd68,, 7  -  5 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Marin Cilic,c977,Yibing Wu,wb32,(8), 6  -  2 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Jurij Rodionov,r09x,Christopher Eubanks,e865,, 7  -  6 4 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Juan Manuel Cerundolo,c0c8,Gauthier Onclin,o0a2,(12), 7  -  6 4 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Tomas Barrios Vera,bs86,Luka Pavlovic,p0ay,(13), 6  -  4 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Thiago Seyboth Wild,sx91,Yasutaka Uchiyama,u134,(14), 6  -  3 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Eliot Spizzirri,s0ja,Hugo Grenier,gf95,(15), 7  -  6 6 , 4  -  6 , 7  -  6 6 ,-,-
520,2025,1st Round Qualifying,roland_garros,Henri Squire,s0ak,Felipe Meligeni Alves,mw75,, 3  -  6 , 6  -  1 , 6  -  4 ,-,-
520,2025,1st Round Qualifying,roland_garros,Daniel Elahi Galan,ge33,Omar Jasika,j553,(18), 6  -  3 , 4  -  6 , 6  -  1 ,-,-
520,2025,1st Round Qualifying,roland_garros,Luca Van Assche,v0dz,Adrian Mannarino,me82,, 6  -  3 , 7  -  5 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Otto Virtanen,v0am,Antoine Escoffier,e768,(23), 7  -  6 3 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Valentin Vacherot,va25,Carlos Taberner,te16,, 6  -  2 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Filip Misolic,m0jz,Liam Draxl,d0dp,, 6  -  2 , 6  -  2 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Cristian Garin,gd64,Harold Mayot,m0g4,, 6  -  3 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Nikoloz Basilashvili,bg23,Gijs Brouwer,bo10,, 6  -  3 , 6  -  2 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Geoffrey Blancaneaux,bu54,Mikhail Kukushkin,k926,(WC), 6  -  1 , 6  -  1 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Ugo Blanchet,bv16,Chris Rodesch,r0e0,, 7  -  6 5 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Arthur Gea,g0ix,Alexander Blockx,b0pg,(WC), 4  -  6 , 6  -  4 , 6  -  3 ,-,-
520,2025,1st Round Qualifying,roland_garros,Hady Habib,hf80,Facundo Mena,mj98,, 6 1  -  7 , 7  -  6 5 , 6  -  1 ,-,-
520,2025,1st Round Qualifying,roland_garros,Lloyd Harris,hg86,Marc-Andrea Huesler,hh06,, 6  -  4 , 6  -  2 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Filip Cristian Jianu,j09x,Jozef Kovalik,kc04,, 2  -  6 , 7  -  6 4 , 6  -  4 ,-,-
520,2025,1st Round Qualifying,roland_garros,Pol Martin Tiffon,m0ea,Moise Kouame,k0o4,, 2  -  6 , 6  -  4 , 6  -  3 ,-,-
520,2025,1st Round Qualifying,roland_garros,Michael Mmoh,mp01,Calvin Hemery,hb48,, 6 3  -  7 , 7  -  5 , 6  -  3 ,-,-
520,2025,1st Round Qualifying,roland_garros,Sumit Nagal,n897,Mitchell Krueger,kc12,, 6  -  1 , 6  -  1 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Lukas Neumayer,n0cs,Marco Trungelliti,ta29,, 6  -  3 , 6  -  3 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Dmitry Popko,pg20,Aziz Dougaz,df88,, 7  -  6 4 , 3  -  6 , 7  -  6 7 ,-,-
520,2025,1st Round Qualifying,roland_garros,Henrique Rocha,r0go,Robin Bertrand,b0jj,, 7  -  6 5 , 6  -  2 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Timofey Skatov,s0gr,Alibek Kachmazov,k0e6,, 6  -  3 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Clement Tabur,t09x,Li Tu,tc01,(WC), 3  -  6 , 6  -  3 , 7  -  5 ,-,-
520,2025,1st Round Qualifying,roland_garros,Giulio Zeppieri,z0a1,Jan Choinski,ch12,, 6  -  4 , 7  -  6 5 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Alexander Shevchenko,s0h2,Shintaro Mochizuki,m0hu,(2), 6 2  -  7 , 6  -  2 , 6  -  4 ,-,-
520,2025,1st Round Qualifying,roland_garros,Andrea Collarini,cc66,Nishesh Basavareddy,b0nn,, 7  -  5 , 5  -  7 , 6  -  4 ,-,-
520,2025,1st Round Qualifying,roland_garros,James Trotter,t0bw,Brandon Holt,h09p,, 6  -  1 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Nicolas Moreno De Alboran,mw18,Fabio Fognini,f510,, 6  -  3 , 6  -  2 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Elmer Moller,m0k4,Facundo Bagnis,bf23,(10), 6  -  4 , 7  -  5 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Ethan Quinn,q02l,Mark Lajal,l0gh,(11), 7  -  5 , 7  -  5 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Tristan Boyer,b0ej,Daniel Rincon,r0fp,(16), 7  -  6 5 , 6  -  4 ,-,-,-
520,2025,1st Round Qualifying,roland_garros,Yannick Hanfmann,h997,Ignacio Buse,b0id,(19), 6  -  2 , 4  -  6 , 6  -  3 ,-,-
